          4.29000000          4.40000000          4.18000000         -1.86372000         -3.00354000         -0.00000000          3.26729000          8.03554000         -0.01136869         -0.01832159        283.15200000          1.15524776          1.74834747          2.02269000          0.28088040         -0.65286340          0.52010868          0.24383500          0.26181600          0.89460900          0.00000000         -0.02976460         -0.06545340
          4.51000000          4.62000000          4.40000000         -1.81033000         -2.86311000          0.00000000          2.93598000          7.72289000         -0.01104301         -0.01746497        283.15200000          1.19165529          1.73610113          1.93653000          0.26169350         -0.64960290          0.50420425          0.24559500          0.26565000          0.89543000          0.00000000         -0.02659250         -0.06303490
          4.73000000          4.84000000          4.62000000         -1.75916000         -2.72753000         -0.00000000          2.81359000          7.45762000         -0.01073088         -0.01663793        283.15200000          1.21833609          1.71574010          1.85216000          0.24321880         -0.64697640          0.48895527          0.24908700          0.26518600          0.88597600          0.00000000         -0.02430520         -0.06008640
          4.95000000          5.06000000          4.84000000         -1.70900000         -2.60071000         -0.00000000          2.75898000          6.97496000         -0.01042490         -0.01586433        283.15200000          1.23048900          1.69388750          1.77214000          0.22591760         -0.64458340          0.47398190          0.25262200          0.26566200          0.87431300          0.00000000         -0.02250140         -0.05623040
          5.17000000          5.28000000          5.06000000         -1.66187000         -2.47658000         -0.00000000          2.59175000          6.82818000         -0.01013741         -0.01510714        283.15200000          1.24886810          1.66723150          1.69726000          0.21109160         -0.64256540          0.45926637          0.25337400          0.26763200          0.87388900          0.00000000         -0.02014340         -0.05369540
          5.39000000          5.50000000          5.28000000         -1.62192000         -2.35222000          0.00000000          2.19695000          6.83781000         -0.00989371         -0.01434854        283.15200000          1.26370551          1.63456107          1.62762000          0.19827060         -0.64130630          0.44481461          0.25427500          0.26751300          0.87251500          0.00000000         -0.01818740         -0.05281830
          5.61000000          5.72000000          5.50000000         -1.59395000         -2.22759000         -0.00000000          1.53916000          6.85511000         -0.00972310         -0.01358830        283.15200000          1.25726340          1.61013279          1.56134000          0.18667230         -0.64103180          0.43062103          0.25454700          0.26646100          0.86564500          0.00000000         -0.01631770         -0.05265580
          5.83000000          5.94000000          5.72000000         -1.57366000         -2.10698000         -0.00000000          1.11571700          6.63375000         -0.00959933         -0.01285258        283.15170000          1.24642420          1.59211528          1.49801000          0.17454350         -0.64179730          0.41628391          0.25413900          0.26792300          0.87528700          0.00000000         -0.01599650         -0.05132730
          6.05000000          6.16000000          5.94000000         -1.55140000         -1.99066000         -0.00000000          1.22355400          6.39714000         -0.00946354         -0.01214303        283.15110000          1.23237804          1.57589276          1.43881000          0.16164200         -0.64309630          0.40219713          0.25318600          0.27130500          0.90377500          0.00000000         -0.01727900         -0.04944830
          6.27000000          6.38000000          6.16000000         -1.52453000         -1.86766000          0.00000000          1.47894600          6.76531000         -0.00929963         -0.01139273        283.15020000          1.21910828          1.55736612          1.38369000          0.14905090         -0.64494040          0.38882020          0.25321900          0.26854100          0.91426600          0.00000000         -0.01860110         -0.04812440
          6.49000000          6.60000000          6.38000000         -1.49532000         -1.74287000         -0.00000000          1.60631000          6.86370000         -0.00912145         -0.01063151        283.14990000          1.20548810          1.53864416          1.33222000          0.13774260         -0.64690560          0.37564350          0.25069000          0.26722100          0.91942600          0.00000000         -0.01933040         -0.04631360
          6.71000000          6.82000000          6.60000000         -1.46296000         -1.61625000         -0.00000000          1.77906000          6.96467000         -0.00892406         -0.00985912        283.14960000          1.17838804          1.52323594          1.28279000          0.12808310         -0.64768600          0.36221177          0.24832000          0.26925900          0.93244800          0.00000000         -0.01873690         -0.04397000
          6.93000000          7.04000000          6.82000000         -1.43526000         -1.48893000         -0.00000000          1.52479000          7.00242000         -0.00875509         -0.00908247        283.14930000          1.13904873          1.49772746          1.23493000          0.11974860         -0.64698970          0.34785502          0.24559800          0.27438000          0.95443400          0.00000000         -0.01729640         -0.04166970
          7.15000000          7.26000000          7.04000000         -1.40824000         -1.36548000         -0.00000000          1.48445000          6.78977000         -0.00859026         -0.00832943        283.14900000          1.09288010          1.47410437          1.18875000          0.11266300         -0.64423180          0.33292878          0.24479700          0.27755100          0.97450800          0.00000000         -0.01586600         -0.03982380
          7.37000000          7.48000000          7.26000000         -1.38234000         -1.24723000          0.00000000          1.42574000          6.50349000         -0.00843227         -0.00760810        283.14900000          1.06073612          1.44060733          1.14327000          0.10564810         -0.63921940          0.31780490          0.24715800          0.27831700          0.97116800          0.00000000         -0.01454340         -0.03797840
          7.59000000          7.70000000          7.48000000         -1.35482000         -1.13603000          0.00000000          1.51269000          6.11589000         -0.00826440         -0.00692978        283.14900000          1.03996277          1.40693584          1.09763000          0.09871954         -0.63160460          0.30289056          0.24719700          0.28077600          0.98243500          0.00000000         -0.01287256         -0.03550860
          7.81000000          7.92000000          7.70000000         -1.32831000         -1.03072000         -0.00000000          1.45970000          5.79280000         -0.00810269         -0.00628739        283.14900000          1.02980254          1.36261628          1.05019000          0.09158669         -0.62132500          0.28792334          0.24429800          0.28822000          1.01305200          0.00000000         -0.01089961         -0.03273600
          8.03000000          8.14000000          7.92000000         -1.30440000         -0.92864100          0.00000000          1.31347800          5.61458000         -0.00795684         -0.00566471        283.14900000          1.01561064          1.32088589          1.00204300          0.08266880         -0.60841950          0.27146650          0.24169600          0.29173800          1.03761000          0.00000000         -0.00944690         -0.03058250
          8.25000000          8.36000000          8.14000000         -1.28464000         -0.82871800         -0.00000000          1.08683400          5.49586000         -0.00783630         -0.00505518        283.14900000          0.99024007          1.28012648          0.95408900          0.07245087         -0.59278300          0.25269537          0.23937600          0.29472300          1.06075000          0.00000000         -0.00764273         -0.02934300
          8.47000000          8.58000000          8.36000000         -1.26826000         -0.73210000          0.00000000          0.90123400          5.31410000         -0.00773639         -0.00446581        283.14900000          0.95599657          1.24061959          0.90582400          0.06183418         -0.57493660          0.23189968          0.23646400          0.29546300          1.08220000          0.00000000         -0.00617462         -0.02878060
          8.69000000          8.80000000          8.58000000         -1.25057000         -0.63820400          0.00000000          0.97260800          5.16439000         -0.00762848         -0.00389304        283.14900000          0.91232468          1.21308565          0.85859100          0.05129092         -0.55652030          0.20881792          0.23649400          0.28749600          1.08837300          0.00000000         -0.00545158         -0.02803230
          8.91000000          9.02000000          8.80000000         -1.23015000         -0.54553500         -0.00000000          1.12297500          5.09703000         -0.00750392         -0.00332776        283.14900000          0.86491098          1.18346156          0.81274900          0.04093472         -0.53658210          0.18264215          0.23776300          0.28286500          1.08320000          0.00000000         -0.00506128         -0.02673910
          9.13000000          9.24000000          9.02000000         -1.21019000         -0.45693400          0.00000000          1.09742900          4.87304000         -0.00738216         -0.00278730        283.14900000          0.81044016          1.15559132          0.76696000          0.03077311         -0.51464490          0.15341608          0.23815500          0.27825600          1.06513400          0.00000000         -0.00407609         -0.02475490
          9.35000000          9.46000000          9.24000000         -1.19292000         -0.37134200          0.00000000          0.95055900          4.70773000         -0.00727681         -0.00226519        283.14930000          0.75732187          1.12699512          0.71986600          0.02020381         -0.49047350          0.12086912          0.23799300          0.27468300          1.03741100          0.00000000         -0.00319527         -0.02257750
          9.57000000          9.68000000          9.46000000         -1.17503000         -0.28426500         -0.00000000          0.98283900          4.78939000         -0.00716768         -0.00173402        283.14960000          0.70522450          1.08366441          0.66999300          0.00988567         -0.46399480          0.08375121          0.23703000          0.27527200          1.02141000          0.00000000         -0.00308804         -0.02171780
          9.79000000          9.90000000          9.68000000         -1.15626000         -0.20252910          0.00000000          1.03279600          4.49562000         -0.00705319         -0.00123543        283.14990000          0.66171281          1.03532996          0.61979000          0.00083376         -0.43463580          0.04058891          0.23750400          0.27701200          1.00703900          0.00000000         -0.00337055         -0.02122880
         10.01000000         10.12000000          9.90000000         -1.13212000         -0.11888670          0.00000000          1.32770000          4.60041000         -0.00690593         -0.00072521        283.15020000          0.62831431          0.97102695          0.56901900         -0.00623585         -0.40255380         -0.00883022          0.23378200          0.28139500          1.01472300          0.00000000         -0.00394406         -0.02117480
         10.23000000         10.34000000         10.12000000         -1.10127000         -0.03283780         -0.00000000          1.69729000          4.73284000         -0.00671775         -0.00020031        283.15050000          0.59756439          0.89414168          0.51817900         -0.01105597         -0.36807310         -0.06573429          0.22654800          0.28245500          1.02920500          0.00000000         -0.00468886         -0.02103210
         10.45000000         10.56000000         10.34000000         -1.06204000          0.04876959         -0.00000000          2.15753000          4.48837000         -0.00647844          0.00029749        283.15110000          0.57188104          0.80602753          0.46802200         -0.01383958         -0.33214590         -0.13315164          0.21849300          0.28315100          1.04042800          0.00000000         -0.00564887         -0.02008090
         10.67000000         10.78000000         10.56000000         -1.01797300          0.13447209         -0.00000000          2.42355000          4.71360000         -0.00620964          0.00082028        283.15170000          0.54054097          0.71470526          0.41747400         -0.01559585         -0.29658600         -0.21326688          0.21221100          0.28144300          1.05313600          0.00000000         -0.00696629         -0.01839100
         10.89000000         11.00000000         10.78000000         -0.96489300          0.21548490          0.00000000          2.91945000          4.45568000         -0.00588585          0.00131446        283.15200000          0.49902150          0.62544026          0.36660500         -0.01826081         -0.26215610         -0.30896960          0.20906000          0.27713200          1.05523500          0.00000000         -0.00839670         -0.01657010
         11.11000000         11.22000000         11.00000000         -0.90419000          0.29037300          0.00000000          3.33870000          4.11868000         -0.00551556          0.00177128        283.15200000          0.45934044          0.54406852          0.31801500         -0.02124273         -0.22870540         -0.42361478          0.20395400          0.27602300          1.06887300          0.00000000         -0.00916755         -0.01467740
         11.33000000         11.44000000         11.22000000         -0.83960800          0.35833300         -0.00000000          3.55211000          3.73778000         -0.00512161          0.00218583        283.15200000          0.42713841          0.46885646          0.27298000         -0.02289438         -0.19746457         -0.55953436          0.20277100          0.26978600          1.05267800          0.00000000         -0.00961444         -0.01273857
         11.55000000         11.66000000         11.44000000         -0.77114900          0.41923100         -0.00000000          3.76526000          3.34927000         -0.00470401          0.00255731        283.15200000          0.39194222          0.39972637          0.23206500         -0.02304281         -0.16936980         -0.71986682          0.20360600          0.26291800          1.00908900          0.00000000         -0.01010884         -0.01103680
         11.77000000         11.88000000         11.66000000         -0.69905000          0.46940900         -0.00000000          3.96539000          2.75950000         -0.00426421          0.00286339        283.15410000          0.34965210          0.34686319          0.19554100         -0.02240105         -0.14453573         -0.89774603          0.20273500          0.25845100          0.96471100          0.00000000         -0.00998998         -0.00898273
         11.99000000         12.10000000         11.88000000         -0.62888600          0.50796100         -0.00000000          3.85889000          2.12030000         -0.00383620          0.00309856        283.15500000          0.30316140          0.30697562          0.16342800         -0.02203000         -0.12343033         -1.09673648          0.21013300          0.24791800          0.88560900          0.00000000         -0.00954992         -0.00686033
         12.21000000         12.32000000         12.10000000         -0.56817100          0.53555400          0.00000000          3.33945000          1.51737300         -0.00346584          0.00326688        283.15800000          0.25540471          0.27235391          0.13595000         -0.02128384         -0.10658459         -1.28892690          0.21629600          0.23504000          0.79169200          0.00000000         -0.00857806         -0.00548199
         12.43000000         12.54000000         12.32000000         -0.51461300          0.55595000          0.00000000          2.94569000          1.12159400         -0.00313914          0.00339130        283.16100000          0.20961146          0.23996860          0.11325920         -0.02002195         -0.09291393         -1.44478955          0.21444600          0.21974300          0.74357000          0.00000000         -0.00698884         -0.00443653
         12.65000000         12.76000000         12.54000000         -0.46685700          0.57157400          0.00000000          2.62659000          0.85938300         -0.00284783          0.00348660        283.16400000          0.16370954          0.20694716          0.09490010         -0.01881479         -0.08168684         -1.53746289          0.20034800          0.20921900          0.75119000          0.00000000         -0.00599655         -0.00352854
         12.87000000         12.98000000         12.76000000         -0.41535300          0.59010400         -0.00000000          2.83266000          1.01895100         -0.00253365          0.00359963        283.17000000          0.12488389          0.17320427          0.07996070         -0.01752703         -0.07271782         -1.59041938          0.19415200          0.20111900          0.68271000          0.00000000         -0.00527824         -0.00255722
         13.09000000         13.20000000         12.98000000         -0.36348800          0.60178200          0.00000000          2.85254000          0.64221400         -0.00221728          0.00367087        283.17600000          0.09699447          0.15085242          0.06816320         -0.01688312         -0.06627041         -1.59337637          0.18441400          0.19329500          0.63685400          0.00000000         -0.00447587         -0.00154581
         13.31000000         13.42000000         13.20000000         -0.31446500          0.60596700          0.00000000          2.69632000          0.23015800         -0.00191824          0.00369640        283.18200000          0.07675076          0.13579399          0.05915090         -0.01656567         -0.06137538         -1.55704504          0.17823100          0.18950900          0.57790700          0.00000000         -0.00350057         -0.00064378
         13.53000000         13.64000000         13.42000000         -0.27235600          0.60254000          0.00000000          2.31585000         -0.18850100         -0.00166137          0.00367549        283.18800000          0.06019021          0.12141355          0.05246190         -0.01604089         -0.05697247         -1.49074573          0.18168800          0.18635700          0.51972800          0.00000000         -0.00278289         -0.00005127
         13.75000000         13.86000000         13.64000000         -0.23278100          0.59418500          0.00000000          2.17678000         -0.45960200         -0.00141996          0.00362453        283.19400000          0.04881821          0.10949319          0.04759660         -0.01514834         -0.05302681         -1.38013674          0.17385100          0.18453200          0.52900900          0.00000000         -0.00215574          0.00023079
         13.97000000         14.08000000         13.86000000         -0.19610500          0.58364400          0.00000000          2.01724000         -0.57963100         -0.00119624          0.00356023        283.20000000          0.04125753          0.10092668          0.04399720         -0.01414549         -0.04986793         -1.20630739          0.16279100          0.18613200          0.56516700          0.00000000         -0.00163196          0.00035317
         14.19000000         14.30000000         14.08000000         -0.16176400          0.57109600         -0.00000000          1.88866000         -0.69022800         -0.00098676          0.00348369        283.20600000          0.03643041          0.09487136          0.04114240         -0.01328265         -0.04752891         -1.02789228          0.15103200          0.19119200          0.62411400          0.00000000         -0.00129069          0.00046269
         14.41000000         14.52000000         14.30000000         -0.13023300          0.55658400          0.00000000          1.73420000         -0.79816900         -0.00079442          0.00339516        283.21200000          0.03249447          0.08997625          0.03870530         -0.01257911         -0.04574308         -0.86976281          0.13971300          0.19831700          0.70450900          0.00000000         -0.00103417          0.00050242
         14.63000000         14.74000000         14.52000000         -0.10129490          0.54078200         -0.00000000          1.59170000         -0.86909300         -0.00061790          0.00329877        283.21800000          0.02878754          0.08545983          0.03655010         -0.01194029         -0.04418126         -0.75027069          0.13098300          0.20598300          0.78214300          0.00000000         -0.00084262          0.00047064
         14.85000000         14.96000000         14.74000000         -0.07450170          0.52413200          0.00000000          1.47358000         -0.91571600         -0.00045446          0.00319721        283.22400000          0.02546230          0.08135965          0.03463610         -0.01132805         -0.04269574         -0.65973378          0.12436900          0.21283000          0.85971600          0.00000000         -0.00069432          0.00041106
         15.07000000         15.18000000         14.96000000         -0.04971080          0.50686300          0.00000000          1.36350000         -0.94975900         -0.00030324          0.00309186        283.23000000          0.02254324          0.07762590          0.03297830         -0.01074753         -0.04129429         -0.58076911          0.11839200          0.21794800          0.93275400          0.00000000         -0.00056619          0.00035351
         15.29000000         15.40000000         15.18000000         -0.02668105          0.48902400         -0.00000000          1.26664000         -0.98119800         -0.00016275          0.00298305        283.23600000          0.02001742          0.07413853          0.03155870         -0.01018475         -0.03998944         -0.50889244          0.11233900          0.22264800          1.01421900          0.00000000         -0.00044705          0.00029436
         15.51000000         15.62000000         15.40000000         -0.00532883          0.47093600         -0.00000000          1.17439000         -0.99487500         -0.00003251          0.00287271        283.24200000          0.01789940          0.07091828          0.03031020         -0.00966179         -0.03874707         -0.44609953          0.10663250          0.22886400          1.10856300          0.00000000         -0.00035214          0.00024843
         15.73000000         15.84000000         15.62000000          0.01441256          0.45270900         -0.00000000          1.08579000         -1.00237800          0.00008792          0.00276152        283.24800000          0.01613618          0.06791156          0.02916690         -0.00919763         -0.03755886         -0.39317151          0.10088540          0.23832400          1.21743800          0.00000000         -0.00027687          0.00020344
         15.95000000         16.06000000         15.84000000          0.03256720          0.43441100          0.00000000          0.99851000         -1.00633000          0.00019866          0.00264991        283.25400000          0.01464303          0.06509408          0.02809360         -0.00879582         -0.03640941         -0.35008540          0.09588780          0.24965000          1.33406000          0.00000000         -0.00021734          0.00016409
         16.17000000         16.28000000         16.06000000          0.04916180          0.41609900          0.00000000          0.91271100         -1.00727400          0.00029989          0.00253820        283.26000000          0.01335550          0.06243462          0.02707590         -0.00844362         -0.03529044         -0.31584435          0.09205960          0.25952400          1.44983000          0.00000000         -0.00017268          0.00013366
         16.39000000         16.50000000         16.28000000          0.06429530          0.39784300         -0.00000000          0.83235600         -1.00411600          0.00039220          0.00242684        283.26600000          0.01223080          0.05988495          0.02610820         -0.00812430         -0.03418908         -0.28889996          0.08922850          0.26817000          1.55885000          0.00000000         -0.00013880          0.00011502
         16.61000000         16.72000000         16.50000000          0.07804780          0.37970200          0.00000000          0.75640500         -0.99769200          0.00047609          0.00231618        283.27200000          0.01123804          0.05741139          0.02518440         -0.00782622         -0.03309853         -0.26753609          0.08767900          0.27515400          1.64768000          0.00000000         -0.00011180          0.00010187
         16.83000000         16.94000000         16.72000000          0.09049500          0.36173500          0.00000000          0.68457400         -0.98815900          0.00055202          0.00220658        283.27800000          0.01035035          0.05496579          0.02429480         -0.00754263         -0.03201217         -0.25217924          0.08760210          0.27844300          1.70694000          0.00000000         -0.00009365          0.00009363
         17.05000000         17.16000000         16.94000000          0.10170310          0.34400200         -0.00000000          0.61652000         -0.97531800          0.00062039          0.00209841        283.28400000          0.00955118          0.05253862          0.02343880         -0.00726519         -0.03092955         -0.24112597          0.08853650          0.27809400          1.74419000          0.00000000         -0.00008098          0.00008755
         17.27000000         17.38000000         17.16000000          0.11174790          0.32653900          0.00000000          0.55242900         -0.96049700          0.00068166          0.00199189        283.29000000          0.00882191          0.05013628          0.02261060         -0.00698923         -0.02985173         -0.23337424          0.09028170          0.27617400          1.76350000          0.00000000         -0.00007093          0.00008317
         17.49000000         17.60000000         17.38000000          0.12068600          0.30937900          0.00000000          0.49169500         -0.94379100          0.00073618          0.00188721        283.29600000          0.00814839          0.04776263          0.02180710         -0.00671189         -0.02877922         -0.22708321          0.09244400          0.27415600          1.77146000          0.00000000         -0.00006272          0.00007878
         17.71000000         17.82000000         17.60000000          0.12858400          0.29256200         -0.00000000          0.43425500         -0.92491300          0.00078436          0.00178463        283.30200000          0.00752555          0.04544448          0.02102360         -0.00643192         -0.02771168         -0.22245440          0.09506340          0.27308100          1.76668000          0.00000000         -0.00005529          0.00007572
         17.93000000         18.04000000         17.82000000          0.13549100          0.27612100         -0.00000000          0.37989700         -0.90424800          0.00082650          0.00168434        283.30800000          0.00695139          0.04318719          0.02025570         -0.00615181         -0.02665023         -0.21956903          0.09794390          0.27167500          1.74704000          0.00000000         -0.00004847          0.00007367
         18.15000000         18.26000000         18.04000000          0.14146200          0.26008800         -0.00000000          0.32854800         -0.88185800          0.00086292          0.00158654        283.31400000          0.00642410          0.04099923          0.01950360         -0.00587348         -0.02559659         -0.21764056          0.10107670          0.27062800          1.71946000          0.00000000         -0.00004203          0.00007231
         18.37000000         18.48000000         18.26000000          0.14655700          0.24446900          0.00000000          0.28016000         -0.85904800          0.00089400          0.00149126        283.32000000          0.00593965          0.03889101          0.01876420         -0.00559826         -0.02455364         -0.21603482          0.10398770          0.26945400          1.68378000          0.00000000         -0.00003612          0.00006936
         18.59000000         18.70000000         18.48000000          0.15082100          0.22929200         -0.00000000          0.23451300         -0.83470100          0.00092001          0.00139868        283.32600000          0.00549593          0.03687158          0.01803530         -0.00532747         -0.02352149         -0.21434557          0.10681970          0.26930500          1.64432000          0.00000000         -0.00003119          0.00006671
         18.81000000         18.92000000         18.70000000          0.15430600          0.21456300         -0.00000000          0.19169200         -0.81013700          0.00094127          0.00130883        283.33200000          0.00508776          0.03494782          0.01731440         -0.00506159         -0.02250284         -0.21297377          0.10948770          0.26938100          1.60005000          0.00000000         -0.00002690          0.00006376
         19.03000000         19.14000000         18.92000000          0.15706200          0.20029200         -0.00000000          0.15149200         -0.78489300          0.00095808          0.00122178        283.33800000          0.00471133          0.03311641          0.01660080         -0.00480119         -0.02149769         -0.21188135          0.11227030          0.26886500          1.55104000          0.00000000         -0.00002302          0.00006081
         19.25000000         19.36000000         19.14000000          0.15913100          0.18649700         -0.00000000          0.11388420         -0.75879800          0.00097070          0.00113763        283.34400000          0.00436652          0.03138077          0.01589400         -0.00454657         -0.02050702         -0.21067304          0.11511650          0.26866100          1.50504200          0.00000000         -0.00001929          0.00005858
         19.47000000         19.58000000         19.36000000          0.16056700          0.17318100         -0.00000000          0.07897380         -0.73227300          0.00097946          0.00105640        283.35000000          0.00405054          0.02973804          0.01519350         -0.00429815         -0.01953287         -0.20917344          0.11772700          0.26863600          1.46058100          0.00000000         -0.00001555          0.00005633
         19.69000000         19.80000000         19.58000000          0.16141200          0.16035600         -0.00000000          0.04640830         -0.70536700          0.00098461          0.00097817        283.35600000          0.00376197          0.02819105          0.01450020         -0.00405722         -0.01857698         -0.20786753          0.12040880          0.26878500          1.41691000          0.00000000         -0.00001210          0.00005452
         19.91000000         20.02000000         19.80000000          0.16170300          0.14801600          0.00000000          0.01612652         -0.67869900          0.00098639          0.00090290        283.36200000          0.00350094          0.02673916          0.01381506         -0.00382443         -0.01764378         -0.20575996          0.12286890          0.26960400          1.37700400          0.00000000         -0.00000883          0.00005222
         20.13000000         20.24000000         20.02000000          0.16148700          0.13616600         -0.00000000         -0.01187119         -0.65179000          0.00098507          0.00083061        283.36800000          0.00326305          0.02538002          0.01313868         -0.00360022         -0.01673437         -0.20379067          0.12532450          0.27056500          1.34011400          0.00000000         -0.00000573          0.00005083
         20.35000000         20.46000000         20.24000000          0.16080300          0.12480200         -0.00000000         -0.03764049         -0.62485600          0.00098090          0.00076129        283.37400000          0.00304700          0.02411066          0.01247263         -0.00338507         -0.01585257         -0.20103294          0.12766170          0.27263800          1.30394400          0.00000000         -0.00000285          0.00004883
         20.57000000         20.68000000         20.46000000          0.15968600          0.11392700          0.00000000         -0.06137760         -0.59818700          0.00097408          0.00069495        283.38000000          0.00285188          0.02292634          0.01181902         -0.00317932         -0.01499974         -0.19809425          0.12992640          0.27467200          1.26785900          0.00000000         -0.00000024          0.00004702
         20.79000000         20.90000000         20.68000000          0.15817600          0.10353000          0.00000000         -0.08316870         -0.57190800          0.00096487          0.00063153        283.38600000          0.00267425          0.02182074          0.01117892         -0.00298319         -0.01417831         -0.19475651          0.13208840          0.27690300          1.23296600          0.00000000          0.00000204          0.00004522
